year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2013.0,4.0,29.0,0.0,11.0,-10.0,19.0,1014.0,NW,12.96,0.0,0
2014.0,8.0,3.0,20.0,54.0,24.0,27.0,1001.0,SE,1.79,0.0,0
2011.0,8.0,27.0,18.0,69.0,17.0,24.0,1011.0,SE,29.06,0.0,0
2014.0,5.0,30.0,12.0,100.0,14.0,33.0,1007.0,SE,14.75,0.0,0
2010.0,11.0,6.0,10.0,164.0,4.0,11.0,1017.0,cv,0.89,0.0,0
2014.0,4.0,5.0,17.0,10.0,-16.0,19.0,1018.0,SE,7.15,0.0,0
2013.0,11.0,14.0,3.0,235.0,-3.0,3.0,1019.0,NW,14.76,0.0,0
2012.0,6.0,1.0,9.0,54.0,12.0,18.0,1014.0,NE,1.79,0.0,0
2013.0,7.0,28.0,3.0,141.0,22.0,24.0,999.0,cv,0.89,0.0,0
2013.0,5.0,19.0,7.0,70.0,14.0,16.0,1000.0,SE,27.26,0.0,0
2012.0,4.0,2.0,21.0,12.0,-6.0,6.0,1020.0,NW,4.92,0.0,0
2012.0,6.0,28.0,11.0,89.0,20.0,21.0,1011.0,SE,7.16,0.0,8
2014.0,12.0,11.0,20.0,81.0,-15.0,2.0,1029.0,NW,4.92,0.0,0
2012.0,10.0,19.0,5.0,68.0,4.0,4.0,1019.0,NW,4.46,0.0,0
2013.0,11.0,30.0,10.0,25.0,-18.0,8.0,1024.0,NW,4.02,0.0,0
2012.0,6.0,30.0,7.0,128.0,22.0,23.0,1004.0,NW,1.79,0.0,0
2010.0,5.0,26.0,9.0,137.0,12.0,27.0,1014.0,SE,4.92,0.0,0
2013.0,12.0,20.0,7.0,36.0,-18.0,-11.0,1034.0,NW,14.31,0.0,0
2014.0,3.0,7.0,10.0,64.0,-22.0,4.0,1032.0,NW,7.15,0.0,0
2010.0,3.0,15.0,8.0,50.0,-13.0,1.0,1023.0,NW,26.81,0.0,0
2012.0,1.0,2.0,18.0,13.0,-17.0,-1.0,1029.0,NW,62.14,0.0,0
2014.0,10.0,11.0,15.0,233.0,15.0,20.0,1020.0,NW,1.79,0.0,0
2013.0,4.0,2.0,1.0,13.0,-13.0,4.0,1023.0,NW,3.13,0.0,0
2013.0,6.0,27.0,14.0,26.0,13.0,33.0,997.0,cv,1.79,0.0,0
2010.0,3.0,23.0,3.0,24.0,-9.0,1.0,1021.0,NW,4.02,0.0,0
2012.0,9.0,13.0,2.0,11.0,11.0,13.0,1014.0,cv,1.78,0.0,0
2011.0,1.0,31.0,21.0,69.0,-20.0,2.0,1025.0,NW,71.51,0.0,0
2013.0,9.0,22.0,22.0,149.0,17.0,20.0,1014.0,cv,0.89,0.0,0
2013.0,6.0,22.0,4.0,47.0,17.0,22.0,1008.0,SE,1.79,0.0,0
2014.0,4.0,6.0,8.0,91.0,-7.0,11.0,1021.0,cv,0.89,0.0,0
2010.0,6.0,14.0,3.0,80.0,17.0,18.0,1004.0,NW,1.79,0.0,0
2011.0,1.0,28.0,8.0,27.0,-20.0,-10.0,1039.0,SE,1.79,0.0,0
2010.0,9.0,3.0,3.0,135.0,20.0,22.0,1014.0,NW,3.57,0.0,0
2012.0,9.0,15.0,21.0,43.0,12.0,16.0,1020.0,SE,16.1,0.0,0
2012.0,9.0,11.0,23.0,48.0,18.0,18.0,1009.0,NE,3.13,0.0,3
2012.0,2.0,19.0,2.0,98.0,-19.0,-6.0,1027.0,cv,0.89,0.0,0
2011.0,5.0,31.0,17.0,16.0,11.0,24.0,1003.0,NW,120.25,0.0,0
2011.0,7.0,10.0,22.0,111.0,21.0,26.0,1008.0,SE,3.13,0.0,0
2010.0,4.0,17.0,19.0,134.0,5.0,11.0,1018.0,SE,108.18,0.0,0
2014.0,10.0,21.0,18.0,38.0,0.0,10.0,1023.0,cv,0.89,0.0,0
2013.0,4.0,5.0,17.0,11.0,-6.0,12.0,1018.0,NW,76.0,0.0,0
2013.0,4.0,27.0,5.0,122.0,1.0,9.0,1009.0,NW,3.58,0.0,0
2010.0,8.0,9.0,1.0,221.0,22.0,25.0,1005.0,cv,0.89,0.0,0
2012.0,5.0,26.0,18.0,31.0,3.0,32.0,1001.0,SE,40.24,0.0,0
2012.0,6.0,26.0,21.0,57.0,21.0,24.0,1011.0,SE,20.12,0.0,0
2012.0,2.0,11.0,3.0,114.0,-19.0,-7.0,1026.0,SE,50.53,0.0,0
2011.0,2.0,6.0,21.0,41.0,-12.0,3.0,1020.0,SE,4.92,0.0,0
2011.0,6.0,1.0,21.0,29.0,7.0,24.0,1007.0,SE,19.22,0.0,0
2013.0,5.0,17.0,6.0,114.0,11.0,17.0,1013.0,cv,1.78,0.0,0
2013.0,3.0,26.0,5.0,187.0,-4.0,0.0,1016.0,cv,0.9,0.0,0
2011.0,3.0,23.0,0.0,30.0,-17.0,1.0,1027.0,NW,94.78,0.0,0
2011.0,7.0,15.0,20.0,107.0,21.0,26.0,1004.0,SE,27.72,0.0,0
2010.0,5.0,10.0,22.0,11.0,-1.0,16.0,1011.0,NW,138.11,0.0,0
2011.0,2.0,10.0,0.0,31.0,-5.0,-4.0,1028.0,SE,47.38,2.0,0
2014.0,7.0,9.0,19.0,32.0,13.0,30.0,1002.0,SE,7.15,0.0,0
2012.0,8.0,8.0,2.0,101.0,25.0,27.0,1005.0,SE,8.5,0.0,0
2013.0,2.0,9.0,5.0,156.0,-15.0,-13.0,1027.0,NE,1.79,0.0,0
2011.0,12.0,7.0,10.0,146.0,0.0,3.0,1034.0,NW,4.92,0.0,0
2014.0,6.0,24.0,18.0,47.0,16.0,30.0,1002.0,SE,27.25,0.0,0
2011.0,9.0,30.0,20.0,41.0,2.0,13.0,1023.0,cv,0.89,0.0,0
2013.0,4.0,3.0,5.0,183.0,-1.0,3.0,1010.0,NE,0.89,0.0,0
2011.0,2.0,27.0,16.0,35.0,-7.0,2.0,1026.0,NE,54.97,0.0,0
2012.0,12.0,11.0,6.0,116.0,-12.0,-10.0,1033.0,NW,1.79,0.0,0
2010.0,7.0,7.0,15.0,79.0,17.0,30.0,1004.0,SE,1.79,0.0,0
2014.0,8.0,6.0,11.0,16.0,14.0,32.0,1008.0,NE,4.02,0.0,0
2012.0,4.0,30.0,22.0,256.0,13.0,16.0,1011.0,NE,3.56,0.0,0
2012.0,12.0,13.0,6.0,258.0,-4.0,-3.0,1027.0,NW,5.37,0.0,0
2011.0,7.0,16.0,4.0,86.0,20.0,23.0,1005.0,SE,47.4,0.0,0
2012.0,10.0,16.0,3.0,94.0,11.0,12.0,1017.0,cv,0.89,0.0,1
2014.0,10.0,18.0,19.0,272.0,12.0,15.0,1015.0,NE,1.78,0.0,0
2011.0,10.0,29.0,14.0,282.0,8.0,15.0,1020.0,SE,8.5,0.0,0
2013.0,1.0,26.0,18.0,195.0,-8.0,-2.0,1028.0,SE,9.39,0.0,0
2011.0,11.0,3.0,23.0,123.0,8.0,11.0,1024.0,cv,0.45,0.0,0
2013.0,2.0,7.0,6.0,8.0,-27.0,-14.0,1039.0,NW,1.79,0.0,0
2013.0,4.0,21.0,3.0,125.0,2.0,5.0,1020.0,SE,0.89,0.0,0
2011.0,2.0,24.0,16.0,28.0,-19.0,11.0,1022.0,NW,12.96,0.0,0
2012.0,11.0,27.0,4.0,142.0,-10.0,-3.0,1016.0,SE,0.89,0.0,0
2010.0,2.0,2.0,1.0,56.0,-11.0,-8.0,1028.0,cv,0.89,0.0,0
2010.0,11.0,8.0,18.0,17.0,-13.0,9.0,1025.0,NW,68.4,0.0,0
2014.0,9.0,30.0,10.0,17.0,1.0,12.0,1029.0,cv,2.67,0.0,0
2014.0,4.0,15.0,10.0,104.0,7.0,21.0,1021.0,SE,9.83,0.0,0
2014.0,6.0,6.0,11.0,101.0,18.0,27.0,1004.0,cv,0.89,0.0,0
2013.0,12.0,1.0,13.0,38.0,-17.0,10.0,1022.0,NW,4.92,0.0,0
2011.0,7.0,19.0,17.0,72.0,21.0,29.0,1001.0,SE,6.71,0.0,0
2013.0,5.0,16.0,11.0,37.0,8.0,24.0,1018.0,cv,8.93,0.0,0
2014.0,10.0,5.0,5.0,67.0,10.0,10.0,1023.0,NE,0.89,0.0,0
2011.0,4.0,17.0,21.0,14.0,-13.0,14.0,1017.0,NW,171.18,0.0,0
2013.0,11.0,9.0,18.0,6.0,-11.0,13.0,1025.0,NW,10.73,0.0,0
2010.0,6.0,27.0,17.0,117.0,16.0,31.0,1001.0,SE,16.99,0.0,0
2014.0,10.0,3.0,9.0,53.0,12.0,14.0,1019.0,cv,0.89,0.0,0
2012.0,6.0,27.0,21.0,51.0,19.0,24.0,1011.0,SE,20.12,0.0,0
2011.0,7.0,15.0,6.0,59.0,20.0,22.0,1007.0,SE,1.79,0.0,0
2011.0,7.0,6.0,0.0,152.0,21.0,24.0,998.0,cv,1.34,0.0,0
2014.0,11.0,18.0,7.0,39.0,-7.0,-1.0,1030.0,NW,13.86,0.0,0
2014.0,12.0,12.0,4.0,12.0,-18.0,-3.0,1029.0,NW,56.32,0.0,0
2013.0,5.0,28.0,21.0,88.0,16.0,21.0,1006.0,SE,25.93,0.0,0
2013.0,3.0,25.0,1.0,91.0,-7.0,2.0,1022.0,SE,7.15,0.0,0
2010.0,6.0,30.0,17.0,154.0,20.0,29.0,1001.0,SE,12.97,0.0,0
2011.0,9.0,18.0,22.0,24.0,5.0,12.0,1025.0,cv,0.89,0.0,0
2013.0,7.0,12.0,15.0,67.0,23.0,32.0,1004.0,SE,3.13,0.0,0
2012.0,4.0,3.0,15.0,35.0,-12.0,20.0,1010.0,NW,14.75,0.0,0
2014.0,9.0,13.0,23.0,79.0,16.0,18.0,1014.0,cv,1.78,0.0,0
2011.0,2.0,9.0,19.0,82.0,-7.0,1.0,1026.0,SE,28.16,0.0,0
2013.0,8.0,16.0,11.0,111.0,25.0,28.0,997.0,cv,1.78,0.0,0
2013.0,12.0,7.0,11.0,203.0,-7.0,4.0,1021.0,cv,1.78,0.0,0
2010.0,3.0,7.0,9.0,67.0,-10.0,-3.0,1037.0,SE,1.79,0.0,0
2014.0,3.0,18.0,0.0,23.0,-11.0,12.0,1019.0,NW,123.81,0.0,0
2010.0,6.0,11.0,13.0,92.0,15.0,24.0,1011.0,cv,1.79,0.0,0
2012.0,10.0,7.0,2.0,144.0,10.0,11.0,1025.0,NE,2.67,0.0,0
2011.0,4.0,4.0,5.0,151.0,-6.0,5.0,1023.0,NW,3.57,0.0,0
2013.0,12.0,6.0,4.0,139.0,-12.0,-4.0,1021.0,NW,0.89,0.0,0
2012.0,6.0,16.0,3.0,34.0,12.0,16.0,1006.0,NW,35.77,0.0,0
2012.0,11.0,1.0,11.0,85.0,-5.0,13.0,1020.0,cv,1.79,0.0,0
2010.0,7.0,20.0,5.0,46.0,19.0,22.0,1003.0,NW,8.04,0.0,0
2010.0,3.0,21.0,1.0,55.0,-5.0,3.0,1017.0,cv,0.89,0.0,0
2013.0,7.0,14.0,19.0,85.0,21.0,28.0,1005.0,SE,14.75,0.0,0
2014.0,3.0,17.0,7.0,155.0,-4.0,5.0,1011.0,NW,3.58,0.0,0
2011.0,5.0,5.0,21.0,95.0,1.0,15.0,1003.0,SE,4.92,0.0,0
2013.0,4.0,15.0,23.0,53.0,-1.0,10.0,1003.0,SE,59.01,0.0,0
2012.0,1.0,18.0,21.0,450.0,-8.0,-4.0,1027.0,SE,4.45,0.0,0
2012.0,2.0,9.0,3.0,28.0,-19.0,-11.0,1026.0,cv,0.9,0.0,0
2013.0,8.0,5.0,7.0,55.0,19.0,22.0,998.0,NW,6.26,0.0,0
2013.0,5.0,22.0,18.0,40.0,5.0,26.0,1010.0,SE,40.23,0.0,0
2011.0,12.0,31.0,12.0,98.0,-13.0,3.0,1028.0,NE,8.94,0.0,0
2012.0,2.0,24.0,5.0,99.0,-9.0,-3.0,1023.0,SE,37.11,0.0,0
2013.0,9.0,18.0,7.0,98.0,18.0,20.0,1020.0,cv,1.78,0.0,0
2012.0,4.0,22.0,5.0,115.0,9.0,13.0,1004.0,SE,6.71,0.0,0
2013.0,11.0,28.0,19.0,59.0,-19.0,6.0,1024.0,NW,460.87,0.0,0
2012.0,6.0,22.0,20.0,98.0,20.0,25.0,1003.0,SE,43.8,0.0,0
2013.0,7.0,21.0,12.0,94.0,22.0,30.0,1005.0,cv,1.79,0.0,0
2014.0,11.0,11.0,2.0,239.0,0.0,1.0,1018.0,cv,4.9,0.0,0
2010.0,10.0,22.0,15.0,182.0,10.0,13.0,1019.0,cv,0.89,0.0,0
2013.0,6.0,24.0,2.0,46.0,18.0,23.0,1003.0,SE,38.44,0.0,0
2013.0,12.0,12.0,14.0,6.0,-33.0,1.0,1023.0,NW,88.06,0.0,0
2010.0,10.0,20.0,19.0,74.0,7.0,10.0,1026.0,cv,0.89,0.0,0
2012.0,7.0,25.0,15.0,60.0,25.0,28.0,1007.0,SE,27.28,0.0,0
2013.0,9.0,16.0,16.0,37.0,9.0,25.0,1009.0,SE,13.41,0.0,0
2013.0,7.0,1.0,2.0,141.0,22.0,24.0,1000.0,SE,3.13,0.0,0
2012.0,11.0,23.0,1.0,16.0,-16.0,-3.0,1031.0,NE,3.13,0.0,0
2012.0,4.0,30.0,10.0,174.0,12.0,15.0,1010.0,SE,7.16,0.0,0
2010.0,7.0,2.0,20.0,34.0,16.0,31.0,999.0,SE,8.94,0.0,0
2014.0,10.0,25.0,15.0,376.0,13.0,19.0,1010.0,SE,5.37,0.0,0
2013.0,6.0,8.0,11.0,212.0,19.0,21.0,1008.0,SE,1.79,0.0,0
2013.0,8.0,25.0,18.0,42.0,12.0,32.0,1003.0,SE,25.03,0.0,0
2013.0,12.0,7.0,1.0,407.0,-7.0,-3.0,1019.0,NW,0.89,0.0,0
2013.0,11.0,10.0,10.0,14.0,-30.0,5.0,1032.0,NW,152.42,0.0,0
2010.0,9.0,3.0,0.0,254.0,20.0,22.0,1015.0,NE,0.89,0.0,0
2011.0,4.0,28.0,9.0,90.0,3.0,15.0,1009.0,NE,3.13,0.0,0
2014.0,10.0,13.0,0.0,7.0,-3.0,8.0,1031.0,NW,42.03,0.0,0
2011.0,4.0,25.0,8.0,122.0,3.0,13.0,1004.0,cv,0.89,0.0,0
2012.0,6.0,29.0,4.0,118.0,21.0,21.0,1005.0,cv,0.89,0.0,7
2011.0,10.0,19.0,15.0,187.0,13.0,18.0,1020.0,SE,12.52,0.0,0
2014.0,4.0,2.0,2.0,103.0,4.0,13.0,1010.0,SE,0.89,0.0,0
2010.0,5.0,19.0,11.0,44.0,4.0,29.0,1000.0,NW,5.81,0.0,0
2010.0,10.0,17.0,8.0,44.0,-5.0,8.0,1029.0,SE,88.94,0.0,0
2012.0,6.0,2.0,5.0,145.0,16.0,16.0,1011.0,NE,0.89,0.0,0
2011.0,11.0,29.0,8.0,40.0,-10.0,3.0,1034.0,cv,0.89,0.0,0
2011.0,10.0,13.0,23.0,39.0,8.0,14.0,1011.0,NE,0.89,0.0,0
2014.0,6.0,24.0,6.0,66.0,17.0,20.0,1006.0,NW,0.89,0.0,0
2014.0,8.0,27.0,19.0,67.0,14.0,29.0,1012.0,SE,22.8,0.0,0
2011.0,9.0,20.0,6.0,25.0,6.0,8.0,1022.0,NW,11.18,0.0,0
2012.0,4.0,24.0,4.0,195.0,14.0,16.0,1002.0,SE,3.58,0.0,0
2014.0,12.0,2.0,17.0,81.0,-18.0,0.0,1024.0,SE,9.83,0.0,0
2011.0,2.0,5.0,11.0,100.0,-7.0,-1.0,1020.0,cv,0.89,0.0,0
2010.0,6.0,1.0,10.0,106.0,14.0,21.0,1017.0,cv,4.45,0.0,0
2014.0,7.0,14.0,9.0,22.0,16.0,29.0,1003.0,NE,6.26,0.0,0
2013.0,12.0,20.0,23.0,46.0,-19.0,-4.0,1037.0,NE,5.81,0.0,0
2012.0,8.0,1.0,10.0,8.0,20.0,20.0,1008.0,NE,10.73,0.0,6
2011.0,11.0,28.0,7.0,140.0,-3.0,0.0,1024.0,NW,18.78,0.0,0
2014.0,8.0,23.0,12.0,116.0,20.0,30.0,1005.0,SE,1.79,0.0,0
2011.0,9.0,10.0,8.0,11.0,13.0,14.0,1025.0,NW,21.01,0.0,6
2012.0,8.0,1.0,12.0,16.0,20.0,21.0,1008.0,NW,10.73,0.0,8
2012.0,9.0,17.0,5.0,40.0,11.0,13.0,1017.0,NW,12.07,0.0,0
2011.0,1.0,27.0,4.0,24.0,-19.0,-10.0,1042.0,NW,27.28,0.0,0
2014.0,4.0,30.0,0.0,103.0,9.0,18.0,1011.0,SE,38.45,0.0,0
2010.0,2.0,27.0,17.0,102.0,-5.0,0.0,1017.0,SE,12.97,0.0,0
2013.0,12.0,14.0,21.0,51.0,-21.0,-2.0,1031.0,cv,1.78,0.0,0
2014.0,2.0,6.0,3.0,203.0,-13.0,-6.0,1029.0,cv,0.89,0.0,0
2010.0,12.0,13.0,18.0,17.0,-23.0,-7.0,1031.0,NW,1.79,0.0,0
2012.0,8.0,1.0,5.0,11.0,20.0,20.0,1007.0,cv,0.89,0.0,1
2010.0,3.0,9.0,19.0,16.0,-18.0,0.0,1030.0,NW,175.21,0.0,0
2014.0,10.0,18.0,6.0,117.0,6.0,8.0,1017.0,NW,3.58,0.0,0
2013.0,4.0,3.0,9.0,150.0,-1.0,13.0,1012.0,NE,3.13,0.0,0
2014.0,10.0,14.0,16.0,31.0,-1.0,21.0,1016.0,SE,15.19,0.0,0
2013.0,10.0,19.0,17.0,12.0,-4.0,17.0,1025.0,NW,88.52,0.0,0
2010.0,10.0,29.0,16.0,20.0,-3.0,19.0,1025.0,NW,32.64,0.0,0
2012.0,1.0,23.0,19.0,88.0,-23.0,-6.0,1027.0,NW,55.88,0.0,0
2010.0,1.0,18.0,14.0,154.0,-9.0,1.0,1025.0,NE,1.79,0.0,0
2013.0,7.0,2.0,2.0,19.0,19.0,21.0,995.0,NW,16.54,0.0,7
2012.0,10.0,26.0,12.0,288.0,12.0,13.0,1019.0,cv,0.89,0.0,0
2014.0,12.0,13.0,3.0,13.0,-15.0,-9.0,1029.0,cv,0.89,0.0,0
2014.0,10.0,3.0,8.0,57.0,11.0,14.0,1019.0,NW,4.47,0.0,0
2012.0,10.0,14.0,18.0,34.0,7.0,14.0,1020.0,cv,59.63,0.0,0
2012.0,12.0,7.0,15.0,85.0,-22.0,1.0,1021.0,NW,8.94,0.0,0
2014.0,8.0,21.0,5.0,133.0,20.0,23.0,1007.0,cv,0.89,0.0,0
2012.0,6.0,19.0,9.0,150.0,18.0,25.0,1002.0,cv,0.89,0.0,0
2014.0,7.0,24.0,18.0,51.0,19.0,30.0,1005.0,SE,6.71,0.0,0
2010.0,8.0,31.0,0.0,116.0,19.0,25.0,1009.0,NW,4.02,0.0,1
2011.0,10.0,31.0,18.0,227.0,12.0,14.0,1022.0,cv,0.89,0.0,0
2014.0,9.0,26.0,4.0,99.0,16.0,18.0,1013.0,SE,1.79,0.0,0
2011.0,4.0,29.0,21.0,168.0,12.0,14.0,1001.0,SE,36.22,0.0,0
2010.0,4.0,6.0,15.0,15.0,-17.0,16.0,1024.0,NW,12.96,0.0,0
2013.0,3.0,7.0,11.0,289.0,-2.0,13.0,1010.0,SE,1.79,0.0,0
2014.0,10.0,7.0,20.0,245.0,12.0,13.0,1019.0,SE,0.89,0.0,0
2011.0,9.0,24.0,16.0,153.0,11.0,28.0,1012.0,SE,12.07,0.0,0
2014.0,7.0,15.0,15.0,55.0,17.0,32.0,1003.0,SE,24.14,0.0,0
2010.0,4.0,3.0,0.0,48.0,-8.0,0.0,1022.0,NW,1.79,0.0,0
2012.0,12.0,28.0,22.0,249.0,-6.0,-6.0,1028.0,NW,61.25,5.0,0
2014.0,10.0,4.0,0.0,130.0,13.0,15.0,1017.0,SE,4.92,0.0,3
2013.0,5.0,17.0,5.0,107.0,11.0,16.0,1013.0,cv,0.89,0.0,0
2010.0,2.0,3.0,15.0,15.0,-25.0,2.0,1026.0,NW,37.1,0.0,0
2012.0,3.0,4.0,23.0,189.0,-7.0,-3.0,1018.0,NE,2.68,0.0,0
2010.0,3.0,19.0,15.0,243.0,2.0,7.0,1000.0,SE,1.79,0.0,0
2012.0,6.0,29.0,20.0,81.0,20.0,24.0,1004.0,SE,10.74,0.0,0
2014.0,8.0,17.0,21.0,55.0,18.0,24.0,1012.0,cv,0.89,0.0,0
2010.0,12.0,31.0,7.0,16.0,-23.0,-10.0,1029.0,NW,416.2,0.0,0
2014.0,9.0,24.0,18.0,31.0,15.0,22.0,1015.0,SE,8.04,0.0,0
2011.0,12.0,11.0,3.0,100.0,-10.0,-6.0,1026.0,cv,2.67,0.0,0
2014.0,10.0,23.0,2.0,108.0,7.0,12.0,1018.0,SE,0.89,0.0,0
2013.0,2.0,2.0,22.0,83.0,-8.0,-3.0,1029.0,cv,0.89,0.0,0
2014.0,9.0,30.0,7.0,13.0,1.0,11.0,1029.0,SE,33.1,0.0,0
2014.0,8.0,5.0,21.0,27.0,21.0,26.0,1007.0,SE,20.57,0.0,0
2013.0,4.0,6.0,15.0,15.0,-12.0,14.0,1014.0,cv,1.79,0.0,0
2011.0,7.0,4.0,1.0,96.0,20.0,24.0,1003.0,cv,0.89,0.0,0
2010.0,3.0,8.0,23.0,16.0,-13.0,-4.0,1042.0,NW,40.24,0.0,0
2013.0,2.0,28.0,2.0,400.0,0.0,4.0,1010.0,SE,8.94,0.0,0
2013.0,8.0,20.0,0.0,41.0,19.0,24.0,1010.0,SE,6.26,0.0,0
2014.0,5.0,23.0,18.0,57.0,12.0,31.0,1008.0,SE,56.77,0.0,0
2013.0,4.0,2.0,22.0,122.0,-1.0,10.0,1011.0,SE,43.36,0.0,0
2012.0,7.0,14.0,0.0,46.0,22.0,24.0,1004.0,NE,1.78,0.0,0
2010.0,7.0,27.0,15.0,173.0,22.0,35.0,1003.0,SE,26.82,0.0,0
2012.0,1.0,26.0,1.0,169.0,-19.0,-11.0,1022.0,NW,3.58,0.0,0
2013.0,12.0,27.0,7.0,14.0,-22.0,-4.0,1033.0,NW,384.89,0.0,0
2010.0,2.0,2.0,5.0,97.0,-13.0,-11.0,1028.0,NE,0.89,0.0,0
2013.0,8.0,30.0,1.0,8.0,8.0,21.0,1010.0,NE,16.54,0.0,0
2011.0,12.0,27.0,2.0,249.0,-12.0,-7.0,1034.0,NW,3.58,0.0,0
2010.0,11.0,29.0,8.0,144.0,-5.0,0.0,1020.0,NW,9.39,0.0,0
2014.0,6.0,11.0,23.0,33.0,14.0,24.0,1008.0,cv,0.89,0.0,0
2010.0,11.0,13.0,20.0,31.0,-8.0,0.0,1035.0,NW,166.32,0.0,0
2014.0,10.0,30.0,9.0,137.0,7.0,12.0,1024.0,NE,1.79,0.0,1
2010.0,3.0,1.0,12.0,51.0,-6.0,-2.0,1023.0,SE,39.8,0.0,0
2014.0,7.0,29.0,7.0,189.0,21.0,26.0,1004.0,SE,82.7,0.0,0
2010.0,6.0,23.0,20.0,61.0,12.0,26.0,1007.0,cv,0.89,0.0,0
2010.0,4.0,29.0,20.0,18.0,-6.0,16.0,1015.0,NW,153.33,0.0,0
2014.0,6.0,26.0,17.0,95.0,19.0,31.0,1001.0,NE,4.02,0.0,0
2014.0,3.0,3.0,13.0,295.0,-7.0,3.0,1021.0,SE,1.79,0.0,0
2011.0,11.0,20.0,11.0,42.0,-12.0,4.0,1032.0,NW,13.87,0.0,0
2012.0,1.0,18.0,23.0,446.0,-6.0,-3.0,1027.0,cv,1.78,0.0,0
2013.0,3.0,22.0,8.0,14.0,-14.0,6.0,1020.0,cv,0.89,0.0,0
2010.0,9.0,6.0,18.0,128.0,22.0,28.0,1009.0,SE,7.15,0.0,0
2014.0,9.0,30.0,4.0,17.0,2.0,11.0,1029.0,SE,26.39,0.0,0
2011.0,7.0,26.0,19.0,55.0,24.0,30.0,998.0,SE,19.22,0.0,0
2011.0,8.0,20.0,20.0,44.0,20.0,25.0,1011.0,SE,27.27,0.0,0
2010.0,7.0,8.0,8.0,74.0,17.0,27.0,1008.0,NE,1.79,0.0,0
2014.0,5.0,26.0,21.0,27.0,-2.0,33.0,995.0,SE,4.02,0.0,0
2012.0,6.0,3.0,23.0,80.0,17.0,18.0,1006.0,cv,2.23,0.0,0
2010.0,1.0,5.0,19.0,60.0,-22.0,-13.0,1033.0,NW,10.29,0.0,0
2012.0,7.0,31.0,22.0,26.0,20.0,20.0,1008.0,NW,22.36,0.0,19
2014.0,8.0,2.0,17.0,104.0,24.0,34.0,1001.0,SE,6.71,0.0,0
2013.0,2.0,13.0,3.0,263.0,-7.0,-6.0,1023.0,cv,1.78,0.0,0
2013.0,4.0,20.0,15.0,70.0,-2.0,16.0,1018.0,SE,4.92,0.0,0
2014.0,6.0,12.0,3.0,50.0,15.0,19.0,1008.0,NW,1.79,0.0,0
2011.0,11.0,1.0,17.0,102.0,9.0,14.0,1023.0,NW,8.05,0.0,0
2012.0,3.0,4.0,17.0,104.0,-10.0,5.0,1018.0,cv,5.35,0.0,0
2012.0,1.0,23.0,7.0,223.0,-22.0,-15.0,1030.0,cv,0.45,0.0,0
2010.0,2.0,13.0,14.0,53.0,-20.0,3.0,1027.0,cv,1.79,0.0,0
2011.0,10.0,14.0,12.0,5.0,-3.0,19.0,1011.0,NW,44.71,0.0,0
2013.0,10.0,6.0,11.0,147.0,14.0,16.0,1024.0,cv,3.56,0.0,0
2010.0,10.0,22.0,22.0,174.0,10.0,12.0,1021.0,NW,1.79,0.0,0
2011.0,10.0,24.0,21.0,38.0,-6.0,9.0,1030.0,NE,5.37,0.0,0
2011.0,11.0,24.0,9.0,90.0,-7.0,-2.0,1029.0,cv,0.89,0.0,0
2014.0,4.0,9.0,9.0,162.0,8.0,19.0,1010.0,NE,1.79,0.0,0
2011.0,10.0,2.0,8.0,8.0,2.0,13.0,1033.0,NW,10.73,0.0,0
2014.0,8.0,20.0,3.0,88.0,19.0,22.0,1010.0,SE,46.04,0.0,0
2010.0,1.0,14.0,19.0,69.0,-16.0,-3.0,1027.0,NW,11.62,0.0,0
2012.0,4.0,9.0,10.0,183.0,0.0,18.0,1015.0,SE,4.92,0.0,0
2012.0,2.0,12.0,5.0,78.0,-12.0,-8.0,1029.0,cv,0.89,0.0,0
2014.0,3.0,29.0,10.0,22.0,0.0,18.0,1015.0,NE,4.92,0.0,0
2011.0,5.0,2.0,5.0,17.0,2.0,10.0,1012.0,cv,1.78,0.0,0
2011.0,10.0,24.0,3.0,8.0,0.0,1.0,1028.0,NW,1.79,0.0,0
2011.0,11.0,12.0,14.0,41.0,-11.0,16.0,1017.0,NW,53.63,0.0,0
2011.0,12.0,9.0,9.0,32.0,-16.0,-5.0,1040.0,NW,4.92,0.0,0
2014.0,1.0,8.0,17.0,17.0,-26.0,-1.0,1033.0,NW,39.33,0.0,0
2010.0,8.0,31.0,22.0,115.0,20.0,23.0,1011.0,NE,1.79,0.0,0
2012.0,9.0,22.0,11.0,146.0,16.0,25.0,1012.0,NW,1.79,0.0,0
2012.0,12.0,4.0,19.0,149.0,-11.0,-4.0,1021.0,cv,0.89,0.0,0
2012.0,6.0,1.0,12.0,55.0,10.0,22.0,1013.0,SE,1.79,0.0,0
2013.0,11.0,15.0,17.0,84.0,-12.0,13.0,1015.0,SE,16.54,0.0,0
2014.0,10.0,24.0,16.0,318.0,12.0,17.0,1009.0,SE,5.37,0.0,0
2011.0,2.0,22.0,11.0,292.0,-6.0,3.0,1022.0,NE,1.79,0.0,0
2010.0,8.0,23.0,12.0,70.0,18.0,27.0,1014.0,cv,0.89,0.0,0
2013.0,6.0,2.0,3.0,71.0,12.0,19.0,1007.0,SE,1.79,0.0,0
2010.0,1.0,14.0,20.0,49.0,-15.0,-4.0,1029.0,NW,20.56,0.0,0
